Brand,Year,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Selling_Price
Mahindra,2019,10.34,122541,Diesel,Individual,Manual,1,2.35
Mahindra,2021,12.01,70765,Diesel,Dealer,Manual,1,4.81
Renault,2017,6.52,142156,Diesel,Dealer,Manual,0,1.51
Renault,2021,8.09,79211,CNG,Dealer,Manual,0,2.95
Hyundai,2019,8.82,104458,Petrol,Dealer,Automatic,1,2.39
Volkswagen,2021,11.45,90250,Diesel,Dealer,Manual,1,4.45
Honda,2021,8.13,70243,Petrol,Individual,Manual,1,3.13
Tata,2012,8.73,195065,Petrol,Dealer,Manual,0,0.93
Renault,2023,7.6,44620,Diesel,Dealer,Manual,0,4.64
Ford,2019,11.05,102158,CNG,Individual,Manual,0,2.49
Mahindra,2019,9.58,109964,Petrol,Individual,Manual,0,2.38
Mahindra,2010,10.9,241721,Diesel,Dealer,Automatic,0,1.12
Honda,2009,11.38,256742,Diesel,Dealer,Manual,1,0.86
Maruti,2014,7.27,187201,Petrol,Dealer,Manual,0,1.02
Volkswagen,2008,12.8,264343,Diesel,Individual,Manual,0,0.83
Tata,2012,8.06,218856,CNG,Dealer,Manual,1,0.76
Volkswagen,2015,12.56,166996,Diesel,Dealer,Manual,0,2.19
Ford,2018,7.67,122106,Petrol,Dealer,Manual,0,1.88
Honda,2015,8.83,162054,Diesel,Dealer,Manual,0,1.46
Mahindra,2014,11.34,180671,Diesel,Individual,Manual,0,1.66
Volkswagen,2017,13.1,136003,Petrol,Dealer,Manual,1,2.59
Honda,2020,10.13,81858,Diesel,Dealer,Manual,0,3.86
Mahindra,2020,11.77,81366,Petrol,Dealer,Automatic,0,4.71
Skoda,2015,13.03,156163,Petrol,Dealer,Manual,0,2.12
Volkswagen,2014,10.74,189523,Diesel,Individual,Manual,0,1.4
Renault,2017,8.41,125961,CNG,Dealer,Manual,1,1.63
Hyundai,2019,7.3,83583,Petrol,Dealer,Manual,0,2.39
Ford,2013,9.07,204722,Diesel,Individual,Automatic,0,1.15
Tata,2009,7.17,272024,CNG,Dealer,Manual,1,0.49
Volkswagen,2019,10.87,107056,Petrol,Dealer,Manual,0,3.03
Skoda,2025,12.75,27649,CNG,Dealer,Manual,0,10.44
Honda,2011,9.57,236857,Diesel,Dealer,Manual,0,0.96
Volkswagen,2017,10.96,130635,Diesel,Individual,Manual,0,2.23
Maruti,2014,6.54,172451,Diesel,Dealer,Manual,0,1.0
Honda,2014,11.4,184036,Petrol,Individual,Automatic,1,1.54
Ford,2014,10.03,186139,CNG,Dealer,Manual,0,1.29
Skoda,2012,10.27,209154,Petrol,Individual,Manual,0,1.08
Hyundai,2011,7.25,208669,Petrol,Dealer,Manual,0,0.72
Hyundai,2021,9.27,77098,Diesel,Dealer,Manual,0,3.68
Tata,2025,8.58,22746,Petrol,Dealer,Manual,0,7.76
Toyota,2011,13.86,215425,Diesel,Dealer,Manual,2,1.29
Volkswagen,2019,11.7,99659,Petrol,Dealer,Manual,1,3.15
Hyundai,2013,9.49,189867,CNG,Dealer,Manual,0,1.08
Mahindra,2016,9.48,153015,Diesel,Dealer,Manual,3,1.48
Mahindra,2024,10.01,30580,Petrol,Dealer,Automatic,1,7.61
Maruti,2020,7.85,103707,Diesel,Individual,Manual,0,2.32
Hyundai,2015,8.36,156400,Petrol,Dealer,Automatic,1,1.39
Hyundai,2025,10.45,3712,Petrol,Dealer,Manual,1,9.13
Mahindra,2020,12.73,96993,Diesel,Individual,Automatic,0,4.41
Ford,2010,8.22,227209,Petrol,Dealer,Automatic,0,0.75
Honda,2009,10.06,260722,Petrol,Individual,Manual,0,0.67
Toyota,2017,15.44,143844,Petrol,Dealer,Manual,0,3.33
Hyundai,2010,7.98,245578,Diesel,Dealer,Manual,0,0.72
Mahindra,2013,11.03,192746,Petrol,Dealer,Automatic,1,1.36
Renault,2024,6.43,39434,Petrol,Individual,Manual,1,3.94
Mahindra,2017,10.96,129129,Diesel,Dealer,Manual,0,2.53
Renault,2020,7.43,84869,Petrol,Dealer,Manual,1,2.29
Renault,2008,6.04,276010,Diesel,Individual,Manual,0,0.39
Volkswagen,2018,12.47,126848,Diesel,Individual,Automatic,0,3.12
Renault,2021,6.51,64384,CNG,Dealer,Manual,0,2.51
Volkswagen,2014,11.21,179761,Petrol,Dealer,Manual,0,1.63
Renault,2019,6.3,109050,Diesel,Dealer,Manual,0,1.69
Toyota,2024,15.68,31760,Diesel,Individual,Automatic,0,10.97
Volkswagen,2015,10.36,163439,Petrol,Individual,Manual,1,1.45
Mahindra,2008,13.08,259507,Diesel,Individual,Manual,0,0.79
Tata,2009,9.21,262949,Petrol,Individual,Automatic,0,0.65
Renault,2022,7.97,64312,Petrol,Dealer,Manual,1,3.59
Mahindra,2022,11.43,67399,Diesel,Dealer,Manual,0,5.95
Skoda,2019,11.55,91607,Diesel,Dealer,Manual,0,3.35
Mahindra,2025,12.16,27100,Petrol,Dealer,Manual,0,10.7
Tata,2020,9.09,95720,Petrol,Individual,Manual,0,2.92
Ford,2021,10.75,77420,Diesel,Dealer,Manual,0,4.77
Toyota,2015,15.16,174049,Diesel,Dealer,Manual,0,2.52
Toyota,2008,15.43,275075,CNG,Dealer,Manual,0,1.05
Honda,2023,11.71,59656,Petrol,Dealer,Manual,0,6.32
Renault,2009,7.01,252400,Diesel,Individual,Manual,1,0.47
Mahindra,2009,11.09,255941,Diesel,Individual,Manual,1,0.74
Skoda,2010,13.32,239325,Diesel,Dealer,Manual,0,1.14
Renault,2009,6.11,251611,Petrol,Individual,Manual,0,0.46
Tata,2023,6.75,53991,Petrol,Individual,Manual,0,3.7
Maruti,2020,6.62,96255,Petrol,Dealer,Manual,1,2.13
Mahindra,2020,12.37,91754,Petrol,Individual,Manual,0,3.59
Ford,2021,9.78,80758,Petrol,Individual,Manual,0,3.71
Mahindra,2019,11.26,112248,CNG,Dealer,Automatic,1,3.12
Renault,2008,7.29,271158,Petrol,Dealer,Manual,0,0.51
Honda,2013,9.11,182792,Diesel,Dealer,Manual,0,1.23
Toyota,2021,14.76,73156,CNG,Dealer,Manual,2,5.3
Hyundai,2019,8.0,114474,Diesel,Individual,Manual,0,2.16
Tata,2018,9.27,117702,Petrol,Dealer,Manual,0,2.14
Volkswagen,2013,9.84,199831,Petrol,Dealer,Manual,0,1.28
Renault,2023,7.59,41358,Diesel,Individual,Automatic,0,4.79
Renault,2017,6.8,140927,Diesel,Dealer,Automatic,3,1.3
Tata,2010,9.25,236327,Diesel,Dealer,Manual,0,0.82
Renault,2024,6.44,37935,Diesel,Individual,Manual,1,3.74
Maruti,2022,7.98,60605,Diesel,Individual,Manual,1,3.62
Maruti,2012,8.53,206752,Diesel,Dealer,Automatic,0,1.15
Tata,2008,8.23,263727,Diesel,Dealer,Automatic,2,0.54
Ford,2022,10.1,62850,Petrol,Dealer,Manual,0,5.06
Skoda,2015,14.76,165765,Diesel,Individual,Manual,0,2.2
Honda,2023,10.9,30037,Petrol,Dealer,Manual,1,6.83
Honda,2011,8.74,229190,Petrol,Dealer,Manual,0,0.9
Skoda,2022,11.86,67803,Diesel,Dealer,Manual,0,6.35
Tata,2014,9.25,179826,Petrol,Dealer,Manual,0,1.38
Tata,2025,7.89,20433,Diesel,Dealer,Manual,2,6.14
Skoda,2013,12.96,194902,Petrol,Dealer,Manual,0,1.7
Ford,2015,9.06,154077,Petrol,Dealer,Automatic,0,1.73
Ford,2020,9.55,92388,Petrol,Individual,Manual,1,2.87
Volkswagen,2020,9.15,97554,Diesel,Dealer,Automatic,0,3.57
Toyota,2009,13.23,247225,Petrol,Dealer,Manual,1,0.9
Renault,2019,7.58,106012,Petrol,Dealer,Automatic,1,2.27
Volkswagen,2021,12.41,89779,Petrol,Individual,Manual,0,4.35
Honda,2016,9.74,152122,Petrol,Individual,Manual,0,1.72
Ford,2019,10.64,100352,Petrol,Individual,Manual,1,2.52
Mahindra,2015,13.04,169073,Petrol,Individual,Manual,0,1.98
Mahindra,2015,12.08,164528,Petrol,Dealer,Automatic,0,2.32
Volkswagen,2014,10.46,190717,Petrol,Dealer,Automatic,1,1.57
Skoda,2020,12.08,89522,Petrol,Dealer,Manual,0,4.27
Hyundai,2009,7.25,258839,Petrol,Individual,Manual,0,0.48
Maruti,2015,6.23,168095,Petrol,Individual,Manual,1,0.84
Maruti,2009,6.94,252920,Diesel,Dealer,Manual,3,0.44
Toyota,2010,13.91,243198,Petrol,Dealer,Manual,1,1.1
Volkswagen,2008,12.25,262531,Petrol,Dealer,Manual,0,0.88
Hyundai,2013,10.57,198777,Diesel,Dealer,Automatic,0,1.6
Toyota,2021,15.18,69685,CNG,Dealer,Manual,0,5.75
Tata,2013,8.89,188839,Diesel,Individual,Manual,0,1.08
Volkswagen,2011,12.0,235666,Petrol,Individual,Manual,0,1.16
Mahindra,2009,9.61,259086,Petrol,Dealer,Manual,0,0.75
Maruti,2008,7.03,279285,Diesel,Individual,Manual,0,0.47
Maruti,2023,7.94,40068,Petrol,Dealer,Manual,0,4.59
Honda,2015,10.35,179099,Diesel,Dealer,Manual,3,1.45
Ford,2023,9.02,65735,Petrol,Individual,Automatic,0,5.1
Mahindra,2023,12.82,48838,Petrol,Individual,Manual,3,5.53
Mahindra,2022,12.88,51971,Diesel,Dealer,Manual,1,6.34
Tata,2011,9.03,228741,Petrol,Dealer,Automatic,1,0.89
Maruti,2009,6.84,256689,Diesel,Dealer,Manual,2,0.45
Toyota,2008,14.56,276952,Petrol,Individual,Automatic,1,0.94
Volkswagen,2008,12.44,276323,Petrol,Dealer,Manual,0,0.82
Toyota,2014,14.5,179768,Diesel,Dealer,Manual,0,2.17
Tata,2019,8.34,108236,Petrol,Individual,Manual,0,2.09
Hyundai,2023,8.72,35907,Diesel,Dealer,Manual,0,5.37
Hyundai,2015,8.19,157722,Diesel,Individual,Manual,2,1.18
Ford,2023,10.32,46980,Diesel,Dealer,Manual,0,6.11
Ford,2012,9.49,214939,Diesel,Dealer,Manual,0,1.06
Hyundai,2015,9.66,177686,Petrol,Dealer,Manual,0,1.66
Skoda,2018,14.3,121941,CNG,Individual,Manual,0,2.91
Honda,2012,11.79,203797,Petrol,Dealer,Manual,2,1.2
Ford,2019,7.89,109560,Petrol,Dealer,Manual,3,1.87
Mahindra,2020,11.25,92956,Petrol,Individual,Manual,1,3.13
Mahindra,2011,9.75,215267,CNG,Dealer,Manual,1,0.81
Toyota,2011,13.07,230936,Petrol,Dealer,Manual,1,1.18
Tata,2025,7.37,20525,Diesel,Dealer,Manual,0,6.2
Skoda,2020,12.98,98967,Diesel,Individual,Manual,0,3.81
Honda,2018,9.21,134105,Diesel,Dealer,Manual,1,2.25
Toyota,2021,13.86,65328,CNG,Dealer,Manual,0,5.9
Renault,2013,7.33,199155,CNG,Dealer,Manual,3,0.69
Maruti,2018,6.13,118869,Petrol,Dealer,Manual,1,1.41
Skoda,2015,13.52,161053,Petrol,Dealer,Manual,2,2.09
Toyota,2016,12.73,152181,Diesel,Dealer,Manual,0,2.56
Skoda,2025,11.11,18479,Petrol,Individual,Automatic,0,8.84
Volkswagen,2012,12.3,213169,Petrol,Dealer,Manual,0,1.47
Hyundai,2015,8.16,162335,CNG,Dealer,Manual,0,1.19
Tata,2009,6.41,254230,Diesel,Dealer,Manual,1,0.45
Toyota,2011,17.48,230300,Diesel,Dealer,Automatic,0,1.83
Toyota,2022,11.92,65730,Petrol,Dealer,Manual,0,5.91
Toyota,2010,13.55,230535,Petrol,Dealer,Manual,0,1.17
Mahindra,2022,11.03,67092,CNG,Dealer,Manual,0,4.92
Toyota,2017,12.07,121887,Petrol,Dealer,Manual,0,2.59
Mahindra,2014,9.55,175449,Diesel,Dealer,Manual,0,1.36
Maruti,2011,7.14,240561,Petrol,Dealer,Manual,0,0.74
Maruti,2018,5.95,120869,Petrol,Dealer,Automatic,0,1.6
Volkswagen,2013,9.08,202835,Petrol,Dealer,Manual,0,1.17
Toyota,2008,14.15,280664,Petrol,Individual,Automatic,0,0.93
Maruti,2023,7.7,49780,Diesel,Individual,Manual,0,4.33
Tata,2017,8.66,152969,Petrol,Dealer,Automatic,1,1.98
Volkswagen,2019,13.1,87395,Petrol,Dealer,Manual,1,3.72
Maruti,2019,6.95,112514,Petrol,Dealer,Manual,0,1.92
Renault,2018,7.38,125183,CNG,Dealer,Manual,0,1.61
Hyundai,2011,10.25,220895,Petrol,Individual,Automatic,0,1.06
Honda,2025,11.75,32704,Petrol,Dealer,Automatic,0,10.36
Skoda,2012,12.58,219566,Diesel,Dealer,Manual,0,1.49
Ford,2022,10.9,45289,Petrol,Individual,Manual,1,5.08
Maruti,2015,7.31,157759,Petrol,Individual,Manual,0,1.16
Volkswagen,2008,9.93,264830,Petrol,Dealer,Manual,0,0.69
Renault,2008,6.27,271926,CNG,Dealer,Manual,0,0.4
Tata,2019,7.18,113842,Petrol,Dealer,Automatic,0,2.22
Ford,2016,9.69,148822,Petrol,Individual,Manual,1,1.58
Maruti,2023,6.27,45558,Petrol,Dealer,Automatic,0,4.17
Tata,2016,9.18,153511,Petrol,Individual,Manual,1,1.54
Toyota,2020,15.58,77962,Diesel,Individual,Manual,0,5.45
Tata,2013,7.7,193373,Petrol,Dealer,Manual,0,0.97
Mahindra,2010,13.02,237939,Diesel,Individual,Manual,3,0.84
Honda,2019,11.84,99715,Petrol,Dealer,Manual,2,2.88
Mahindra,2017,10.89,154661,Petrol,Dealer,Manual,0,2.33
Maruti,2017,6.95,134726,Petrol,Dealer,Manual,0,1.57
Maruti,2023,6.63,61000,Petrol,Individual,Manual,3,2.63
Tata,2025,6.58,22202,Petrol,Dealer,Automatic,0,5.76
Maruti,2025,6.63,29316,Petrol,Dealer,Automatic,0,6.16
